profile_id,prism_replicate,perturbation_well,culture,perturbation_type,dose,broad_id,name,compound_plate,rep,screen
PREP053_PR300P_120H_X2_R3:E04,PREP053_PR300P_120H_X2_R3,E04,PR500B,trt_cp,2.5,BRD-K00091091-003-01-9,Nevanimibe hydrochloride,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:E05,PREP053_PR300P_120H_X2_R3,E05,PR500B,trt_cp,2.5,BRD-K00079528-001-02-9,AMG 333,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:E06,PREP053_PR300P_120H_X2_R3,E06,PR500B,trt_cp,2.5,BRD-K00091271-001-01-9,6-Thio-2'-Deoxyguanosine,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:E07,PREP053_PR300P_120H_X2_R3,E07,PR500B,trt_cp,2.5,BRD-K00091088-001-01-9,AZD-7648,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:E08,PREP053_PR300P_120H_X2_R3,E08,PR500B,ctl_vehicle,NA,NA,NA,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:E09,PREP053_PR300P_120H_X2_R3,E09,PR500B,trt_cp,2.5,BRD-K00084847-001-01-9,Pyriproxyfen,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:E11,PREP053_PR300P_120H_X2_R3,E11,PR500B,trt_cp,2.5,BRD-K00090630-001-01-9 - QC Failure,Almonertinib - QC Failure,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:E12,PREP053_PR300P_120H_X2_R3,E12,PR500B,trt_cp,2.5,BRD-K00076418-001-02-9,AZD5423,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:E13,PREP053_PR300P_120H_X2_R3,E13,PR500B,trt_cp,2.5,BRD-K00073067-001-02-9,Artelinic acid,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:E14,PREP053_PR300P_120H_X2_R3,E14,PR500B,trt_cp,2.5,BRD-K00093439-001-01-9,Acrizanib,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:E15,PREP053_PR300P_120H_X2_R3,E15,PR500B,trt_cp,2.5,BRD-K11848003-001-17-9,Zearalanol,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:E16,PREP053_PR300P_120H_X2_R3,E16,PR500B,trt_cp,2.5,BRD-K00073555-003-02-9 - QC Failure,"4-(2-{[2-(1,3-benzodioxol-5-yl)-1-methylethyl]amin - QC Failure",PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:E17,PREP053_PR300P_120H_X2_R3,E17,PR500B,trt_cp,2.5,BRD-K00084848-001-01-9,Sarolaner,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:E18,PREP053_PR300P_120H_X2_R3,E18,PR500B,ctl_vehicle,NA,NA,NA,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:E19,PREP053_PR300P_120H_X2_R3,E19,PR500B,trt_cp,2.5,BRD-K00078221-019-02-9,Epitalon (TFA),PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:E20,PREP053_PR300P_120H_X2_R3,E20,PR500B,trt_poscon,20,NA,NA,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:E21,PREP053_PR300P_120H_X2_R3,E21,PR500B,ctl_vehicle,NA,NA,NA,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:E22,PREP053_PR300P_120H_X2_R3,E22,PR500B,trt_cp,2.5,BRD-K00091078-001-01-9,AZD-0364,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:E23,PREP053_PR300P_120H_X2_R3,E23,PR500B,trt_cp,2.5,BRD-K00075575-003-02-9 - QC Failure,Nimustine (hydrochloride) - QC Failure,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:E24,PREP053_PR300P_120H_X2_R3,E24,PR500B,trt_cp,2.5,BRD-K00090641-001-01-9 - QC Failure,Rentiapril - QC Failure,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:F01,PREP053_PR300P_120H_X2_R3,F01,PR500B,trt_cp,2.5,BRD-K00091067-376-01-9,AMXT-1501 tetrahydrochloride,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:F03,PREP053_PR300P_120H_X2_R3,F03,PR500B,trt_cp,2.5,BRD-K00079087-001-02-9,Decoglurant,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:F04,PREP053_PR300P_120H_X2_R3,F04,PR500B,trt_cp,2.5,BRD-K00091297-001-01-9,Saredutant,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:F05,PREP053_PR300P_120H_X2_R3,F05,PR500B,trt_cp,2.5,BRD-K00090625-001-01-9,NP-G2-044,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:F06,PREP053_PR300P_120H_X2_R3,F06,PR500B,trt_poscon,20,NA,NA,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:F07,PREP053_PR300P_120H_X2_R3,F07,PR500B,trt_cp,2.5,BRD-K00010521-300-02-9,KB-0742 (dihydrochloride),PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:F08,PREP053_PR300P_120H_X2_R3,F08,PR500B,trt_cp,2.5,BRD-K31606909-001-03-9,Metarrestin,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:F09,PREP053_PR300P_120H_X2_R3,F09,PR500B,trt_cp,2.5,BRD-K00091274-001-01-9,Olinciguat,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:F10,PREP053_PR300P_120H_X2_R3,F10,PR500B,trt_cp,2.5,BRD-K17754715-036-03-9,DDD107498 (succinate),PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:F11,PREP053_PR300P_120H_X2_R3,F11,PR500B,trt_cp,2.5,BRD-K00084836-001-01-9,Afoxolaner,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:F12,PREP053_PR300P_120H_X2_R3,F12,PR500B,trt_cp,2.5,BRD-K00079560-001-02-9,Tylvalosin,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:F13,PREP053_PR300P_120H_X2_R3,F13,PR500B,trt_cp,2.5,BRD-K00091279-001-01-9,Balovaptan,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:F14,PREP053_PR300P_120H_X2_R3,F14,PR500B,ctl_vehicle,NA,NA,NA,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:F15,PREP053_PR300P_120H_X2_R3,F15,PR500B,trt_cp,2.5,BRD-K00071594-001-01-9 - QC Failure,Menadiol - QC Failure,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:F16,PREP053_PR300P_120H_X2_R3,F16,PR500B,trt_cp,2.5,BRD-K00075424-001-02-9,Recilisib,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:F17,PREP053_PR300P_120H_X2_R3,F17,PR500B,trt_cp,2.5,BRD-K00077340-001-02-9,EPI-001,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:F18,PREP053_PR300P_120H_X2_R3,F18,PR500B,trt_poscon,20,NA,NA,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:F19,PREP053_PR300P_120H_X2_R3,F19,PR500B,trt_cp,2.5,BRD-K00091071-001-01-9,PF-06952229,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:F20,PREP053_PR300P_120H_X2_R3,F20,PR500B,trt_cp,2.5,BRD-K00091130-325-01-9,Triazavirin,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:F21,PREP053_PR300P_120H_X2_R3,F21,PR500B,trt_cp,2.5,BRD-K00091093-001-01-9,SAR439859,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:F22,PREP053_PR300P_120H_X2_R3,F22,PR500B,trt_cp,2.5,BRD-K00090648-001-01-9,Zotatifin,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:F23,PREP053_PR300P_120H_X2_R3,F23,PR500B,trt_cp,2.5,BRD-K00091292-001-01-9 - QC Failure,(+)-Borneol - QC Failure,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:F24,PREP053_PR300P_120H_X2_R3,F24,PR500B,ctl_vehicle,NA,NA,NA,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:G01,PREP053_PR300P_120H_X2_R3,G01,PR500B,trt_poscon,20,NA,NA,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:G02,PREP053_PR300P_120H_X2_R3,G02,PR500B,trt_cp,2.5,BRD-K00091079-001-01-9,MSC2360844,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:G03,PREP053_PR300P_120H_X2_R3,G03,PR500B,trt_cp,2.5,BRD-K00079520-001-02-9,Tecarfarin,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:G04,PREP053_PR300P_120H_X2_R3,G04,PR500B,trt_cp,2.5,BRD-K00090652-315-01-9 - QC Failure,ELX-02 (disulfate) - QC Failure,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:G05,PREP053_PR300P_120H_X2_R3,G05,PR500B,trt_cp,2.5,BRD-K00091124-001-01-9 - QC Failure,AR-13324 M1 metabolite - QC Failure,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:G06,PREP053_PR300P_120H_X2_R3,G06,PR500B,trt_cp,2.5,BRD-K00076260-001-02-9,SR 146131,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:G07,PREP053_PR300P_120H_X2_R3,G07,PR500B,trt_cp,2.5,BRD-K00091097-040-01-9 - QC Failure,Taletrectinib - QC Failure,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:G08,PREP053_PR300P_120H_X2_R3,G08,PR500B,trt_cp,2.5,BRD-K00073093-001-02-9,Alofanib,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:G09,PREP053_PR300P_120H_X2_R3,G09,PR500B,trt_cp,2.5,BRD-K00071597-001-01-9 - QC Failure,Iodoxamate - QC Failure,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:G10,PREP053_PR300P_120H_X2_R3,G10,PR500B,ctl_vehicle,NA,NA,NA,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:G11,PREP053_PR300P_120H_X2_R3,G11,PR500B,trt_cp,2.5,BRD-K00090644-001-01-9,Dexamethasone palmitate,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:G12,PREP053_PR300P_120H_X2_R3,G12,PR500B,trt_cp,2.5,BRD-K83982397-001-06-9,2-Benzyl-4-chlorophenol,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:G13,PREP053_PR300P_120H_X2_R3,G13,PR500B,trt_cp,2.5,BRD-K00091083-015-01-9,IM156,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:G14,PREP053_PR300P_120H_X2_R3,G14,PR500B,trt_cp,2.5,BRD-K00091286-001-01-9,Batabulin,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:G15,PREP053_PR300P_120H_X2_R3,G15,PR500B,trt_cp,2.487,BRD-K05804044-001-18-5,BRD-K05804044-001-18-5,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:G16,PREP053_PR300P_120H_X2_R3,G16,PR500B,ctl_vehicle,NA,NA,NA,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:G17,PREP053_PR300P_120H_X2_R3,G17,PR500B,ctl_vehicle,NA,NA,NA,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:G18,PREP053_PR300P_120H_X2_R3,G18,PR500B,trt_cp,2.5,BRD-K00091120-001-01-9,ALK2-IN-1,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:G19,PREP053_PR300P_120H_X2_R3,G19,PR500B,trt_poscon,20,NA,NA,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:G20,PREP053_PR300P_120H_X2_R3,G20,PR500B,trt_cp,2.5,BRD-K00091132-001-01-9,LTA4H-IN-1,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:G21,PREP053_PR300P_120H_X2_R3,G21,PR500B,trt_cp,2.5,BRD-A04843135-001-09-9,Oxamniquine,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:G22,PREP053_PR300P_120H_X2_R3,G22,PR500B,trt_cp,2.5,BRD-K00091111-001-01-9,AB928,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:G23,PREP053_PR300P_120H_X2_R3,G23,PR500B,trt_cp,2.5,BRD-K00089583-001-01-9,Indoxacarb,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:G24,PREP053_PR300P_120H_X2_R3,G24,PR500B,trt_cp,2.5,BRD-K00076315-001-02-9,Pibrentasvir,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:H01,PREP053_PR300P_120H_X2_R3,H01,PR500B,trt_cp,2.5,BRD-K00083081-001-01-9 - QC Failure,fosnetupitant - QC Failure,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:H02,PREP053_PR300P_120H_X2_R3,H02,PR500B,trt_cp,2.5,BRD-K00073895-001-02-9,GW7604,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:H03,PREP053_PR300P_120H_X2_R3,H03,PR500B,trt_cp,2.5,BRD-K00091075-001-01-9,E-7386,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:H04,PREP053_PR300P_120H_X2_R3,H04,PR500B,ctl_vehicle,NA,NA,NA,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:H05,PREP053_PR300P_120H_X2_R3,H05,PR500B,trt_cp,2.5,BRD-K00091118-001-01-9,Tefinostat,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:H06,PREP053_PR300P_120H_X2_R3,H06,PR500B,trt_cp,2.5,BRD-K00090658-001-01-9,Sibofimloc,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:H07,PREP053_PR300P_120H_X2_R3,H07,PR500B,trt_cp,2.5,BRD-K00071588-003-01-9 - QC Failure,Lapirium chloride - QC Failure,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:H08,PREP053_PR300P_120H_X2_R3,H08,PR500B,trt_cp,2.5,BRD-K00090650-001-01-9,Remogliflozin etabonate,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:H09,PREP053_PR300P_120H_X2_R3,H09,PR500B,trt_cp,2.5,BRD-K00091081-001-01-9 - QC Failure,TBAJ-587 - QC Failure,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:H10,PREP053_PR300P_120H_X2_R3,H10,PR500B,trt_cp,2.5,BRD-K00091267-001-01-9,MDR-652,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:H11,PREP053_PR300P_120H_X2_R3,H11,PR500B,trt_cp,2.5,BRD-K00091117-001-01-9,Omaciclovir,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:H12,PREP053_PR300P_120H_X2_R3,H12,PR500B,trt_cp,2.5,BRD-K00074789-001-02-9,Spirapril Hydrochloride,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:H13,PREP053_PR300P_120H_X2_R3,H13,PR500B,ctl_vehicle,NA,NA,NA,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:H14,PREP053_PR300P_120H_X2_R3,H14,PR500B,trt_cp,2.5,BRD-K00076940-046-02-9,Evogliptin (tartrate),PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:H15,PREP053_PR300P_120H_X2_R3,H15,PR500B,trt_cp,2.5,BRD-K00024370-003-03-9 - QC Failure,Nicotinamide riboside (chloride) - QC Failure,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:H16,PREP053_PR300P_120H_X2_R3,H16,PR500B,trt_poscon,20,NA,NA,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:H17,PREP053_PR300P_120H_X2_R3,H17,PR500B,trt_cp,2.5,BRD-K00090632-066-01-9 - QC Failure,AST2818 (mesylate) - QC Failure,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:H18,PREP053_PR300P_120H_X2_R3,H18,PR500B,trt_cp,2.5,BRD-K00074616-003-02-9,Etidocaine (hydrochloride),PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:H19,PREP053_PR300P_120H_X2_R3,H19,PR500B,trt_cp,2.5,BRD-K00071593-001-01-9 - QC Failure,Benzquinamide - QC Failure,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:H20,PREP053_PR300P_120H_X2_R3,H20,PR500B,trt_cp,2.5,BRD-K00091125-001-01-9 - QC Failure,APX-115 (free base) - QC Failure,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:H21,PREP053_PR300P_120H_X2_R3,H21,PR500B,trt_cp,2.5,BRD-K04809113-001-02-9 - QC Failure,Hydroxytyrosol - QC Failure,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:H22,PREP053_PR300P_120H_X2_R3,H22,PR500B,trt_cp,2.5,BRD-K00078070-001-02-9,"2,4-Dihydroxypyrimidine-5-carboxylic Acid",PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:H23,PREP053_PR300P_120H_X2_R3,H23,PR500B,trt_cp,2.5,BRD-K00091101-001-01-9,ODM-203,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:H24,PREP053_PR300P_120H_X2_R3,H24,PR500B,trt_cp,2.5,BRD-K00090623-001-01-9 - QC Failure,Sigma-2 receptor antagonist 1 - QC Failure,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:I01,PREP053_PR300P_120H_X2_R3,I01,PR500B,trt_cp,2.5,BRD-K00090638-001-01-9 - QC Failure,TAK-981 - QC Failure,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:I02,PREP053_PR300P_120H_X2_R3,I02,PR500B,trt_cp,2.5,BRD-K00075673-001-02-9,PF-03463275,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:I03,PREP053_PR300P_120H_X2_R3,I03,PR500B,trt_cp,2.5,BRD-K00090649-001-01-9 - QC Failure,Cimlanod - QC Failure,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:I04,PREP053_PR300P_120H_X2_R3,I04,PR500B,ctl_vehicle,NA,NA,NA,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:I05,PREP053_PR300P_120H_X2_R3,I05,PR500B,trt_cp,2.5,BRD-K00075148-003-02-9 - QC Failure,Vimirogant (hydrochloride) - QC Failure,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:I06,PREP053_PR300P_120H_X2_R3,I06,PR500B,trt_cp,2.5,BRD-K00091281-001-01-9,DS-1971a,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:I07,PREP053_PR300P_120H_X2_R3,I07,PR500B,trt_poscon,20,NA,NA,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:I08,PREP053_PR300P_120H_X2_R3,I08,PR500B,trt_cp,2.5,BRD-K00090628-001-01-9,AB-680,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:I09,PREP053_PR300P_120H_X2_R3,I09,PR500B,trt_cp,2.5,BRD-K99108507-001-10-9,CB-103,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:I10,PREP053_PR300P_120H_X2_R3,I10,PR500B,trt_cp,2.5,BRD-K00091073-001-01-9,Alicapistat,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:I11,PREP053_PR300P_120H_X2_R3,I11,PR500B,trt_cp,2.5,BRD-K00087010-001-02-9,CC-92480,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:I12,PREP053_PR300P_120H_X2_R3,I12,PR500B,trt_poscon,20,NA,NA,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:I13,PREP053_PR300P_120H_X2_R3,I13,PR500B,trt_cp,2.5,BRD-K00078302-075-02-9 - QC Failure,Elubrixin (tosylate) - QC Failure,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:I14,PREP053_PR300P_120H_X2_R3,I14,PR500B,trt_cp,2.5,BRD-K28936863-051-36-9 - QC Failure,Ketotifen (fumarate) - QC Failure,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:I15,PREP053_PR300P_120H_X2_R3,I15,PR500B,trt_cp,2.5,BRD-K00077480-001-02-9,Trifarotene,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:I16,PREP053_PR300P_120H_X2_R3,I16,PR500B,trt_cp,2.5,BRD-K00078770-001-02-9,4-CPA,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:I17,PREP053_PR300P_120H_X2_R3,I17,PR500B,trt_cp,2.5,BRD-K00091077-001-01-9,AZD8329,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:I20,PREP053_PR300P_120H_X2_R3,I20,PR500B,trt_cp,2.5,BRD-K00091072-001-01-9,ATR inhibitor 2,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:I21,PREP053_PR300P_120H_X2_R3,I21,PR500B,trt_cp,2.5,BRD-K00091115-001-01-9 - QC Failure,Fosifloxuridine nafalbenamide - QC Failure,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:I22,PREP053_PR300P_120H_X2_R3,I22,PR500B,trt_cp,2.5,BRD-K00091264-001-01-9,Filibuvir,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:I23,PREP053_PR300P_120H_X2_R3,I23,PR500B,trt_cp,2.5,BRD-K00077266-001-02-9,CCR2 antagonist 3,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:I24,PREP053_PR300P_120H_X2_R3,I24,PR500B,trt_cp,2.5,BRD-K24621118-001-04-9,Actinonin,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:J01,PREP053_PR300P_120H_X2_R3,J01,PR500B,trt_cp,2.5,BRD-K00071596-019-01-9,Macimorelin,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:J02,PREP053_PR300P_120H_X2_R3,J02,PR500B,ctl_vehicle,NA,NA,NA,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:J03,PREP053_PR300P_120H_X2_R3,J03,PR500B,trt_cp,2.5,BRD-K00075696-001-02-9,Iomazenil,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:J04,PREP053_PR300P_120H_X2_R3,J04,PR500B,trt_cp,2.5,BRD-K00077023-001-02-9,Oteseconazole,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:J05,PREP053_PR300P_120H_X2_R3,J05,PR500B,trt_cp,2.5,BRD-K12609995-001-02-9,GNE-477,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:J06,PREP053_PR300P_120H_X2_R3,J06,PR500B,trt_cp,2.5,BRD-K00089577-001-01-9 - QC Failure,Avilamycin A - QC Failure,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:J07,PREP053_PR300P_120H_X2_R3,J07,PR500B,ctl_vehicle,NA,NA,NA,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:J08,PREP053_PR300P_120H_X2_R3,J08,PR500B,trt_poscon,20,NA,NA,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:J09,PREP053_PR300P_120H_X2_R3,J09,PR500B,trt_cp,2.5,BRD-K00068629-001-02-9,CBP/p300-IN-4,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:J10,PREP053_PR300P_120H_X2_R3,J10,PR500B,trt_cp,2.5,BRD-K00091283-001-01-9 - QC Failure,Lenacapavir - QC Failure,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:J11,PREP053_PR300P_120H_X2_R3,J11,PR500B,trt_cp,2.5,BRD-K77185060-001-08-9,Metoprine,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:J12,PREP053_PR300P_120H_X2_R3,J12,PR500B,trt_poscon,20,NA,NA,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:J13,PREP053_PR300P_120H_X2_R3,J13,PR500B,ctl_vehicle,NA,NA,NA,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:J14,PREP053_PR300P_120H_X2_R3,J14,PR500B,trt_cp,2.5,BRD-K00091070-001-01-9,VX-984,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:J15,PREP053_PR300P_120H_X2_R3,J15,PR500B,trt_cp,2.5,BRD-K00091273-001-01-9,MW-150,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:J16,PREP053_PR300P_120H_X2_R3,J16,PR500B,trt_cp,2.5,BRD-K00091089-001-01-9,PTI-428,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:J17,PREP053_PR300P_120H_X2_R3,J17,PR500B,trt_cp,2.5,BRD-K00076620-001-02-9,CE-245677,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:J18,PREP053_PR300P_120H_X2_R3,J18,PR500B,trt_cp,2.5,BRD-K00075618-001-03-9,Fedovapagon,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:J19,PREP053_PR300P_120H_X2_R3,J19,PR500B,trt_cp,2.5,BRD-K00073231-303-02-9 - QC Failure,"N~1~,N~6~-di(9H-fluoren-9-yl)-N~1~,N~1~,N~6~,N~6~- - QC Failure",PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:J20,PREP053_PR300P_120H_X2_R3,J20,PR500B,trt_poscon,20,NA,NA,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:J21,PREP053_PR300P_120H_X2_R3,J21,PR500B,trt_cp,2.5,BRD-K00079236-001-02-9 - QC Failure,Besifovir - QC Failure,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:J22,PREP053_PR300P_120H_X2_R3,J22,PR500B,trt_cp,2.5,BRD-A49924714-001-08-9,2-Ethylhexyl 4-(dimethylamino)benzoate,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:J23,PREP053_PR300P_120H_X2_R3,J23,PR500B,trt_cp,2.5,BRD-K00091099-001-01-9,Difamilast,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:J24,PREP053_PR300P_120H_X2_R3,J24,PR500B,trt_cp,2.5,BRD-K00091103-001-01-9,SX-682,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:K01,PREP053_PR300P_120H_X2_R3,K01,PR500B,trt_cp,2.5,BRD-K00090626-001-01-9,PTC596,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:K02,PREP053_PR300P_120H_X2_R3,K02,PR500B,trt_cp,2.5,BRD-K00079290-001-02-9,PCO371,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:K03,PREP053_PR300P_120H_X2_R3,K03,PR500B,trt_cp,2.5,BRD-K00090642-001-01-9 - QC Failure,Paliperidone palmitate - QC Failure,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:K04,PREP053_PR300P_120H_X2_R3,K04,PR500B,trt_cp,2.5,BRD-K00084840-001-01-9 - QC Failure,Dotinurad - QC Failure,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:K05,PREP053_PR300P_120H_X2_R3,K05,PR500B,trt_cp,2.5,BRD-K00074079-001-02-9,GSK2245035,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:K06,PREP053_PR300P_120H_X2_R3,K06,PR500B,trt_cp,2.5,BRD-K00093436-304-01-9 - QC Failure,Gadoxetate disodium - QC Failure,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:K07,PREP053_PR300P_120H_X2_R3,K07,PR500B,trt_cp,2.5,BRD-K00073038-001-02-9,Ensartinib hydrochloride,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:K08,PREP053_PR300P_120H_X2_R3,K08,PR500B,trt_cp,2.5,BRD-K00090633-001-01-9,GSK-626616,PREP053,X2,REP300
PREP053_PR300P_120H_X2_R3:K09,PREP053_PR300P_120H_X2_R3,K09,PR500B,ctl_vehicle,NA,NA,NA,PREP053,X2,REP300
